사용일자,노선명,역명,승차총승객수,하차총승객수
20250925,9호선,여의도,36375,35549
20250925,9호선,샛강,7900,7964
20250925,9호선,노량진,30431,30073
20250925,9호선,노들,6320,5344
20250925,9호선,흑석(중앙대입구),12088,12051
20250925,9호선,동작(현충원),2296,1910
20250925,9호선,구반포,2451,2139
20250925,9호선,신반포,5929,5711
20250925,9호선,고속터미널,17199,21226
20250925,9호선,사평,4939,4720
20250925,9호선,신논현,34878,34813
20250925,9호선2~3단계,언주,13705,14007
20250925,9호선2~3단계,선정릉,12097,13226
20250925,9호선2~3단계,삼성중앙,9863,10362
20250925,9호선2~3단계,봉은사,26136,27437
20250925,9호선2~3단계,종합운동장,6045,6365
20250925,9호선2~3단계,삼전,9630,9008
20250925,9호선2~3단계,석촌고분,8330,8020
20250925,9호선2~3단계,석촌,10859,9925
20250925,9호선2~3단계,송파나루,6546,7150
20250925,9호선2~3단계,한성백제,3743,3319
20250925,9호선2~3단계,올림픽공원(한국체대),7995,8170
20250925,9호선2~3단계,둔촌오륜,5346,5179
20250925,9호선2~3단계,중앙보훈병원,16257,13880
20250925,경강선,판교,6745,6496
20250925,경강선,이매,1145,1030
20250925,경강선,삼동,2728,2533
20250925,경강선,경기광주,9338,8841
20250925,경강선,초월,4196,3887
20250925,경강선,곤지암,2468,2415
20250925,경강선,신둔도예촌,1795,1659
20250925,경강선,이천,3097,3306
20250925,경강선,부발,2576,2536
20250925,경강선,세종대왕릉,366,381
20250925,경강선,여주,3582,3299
20250925,경강선,성남,1408,1262
20250925,경부선,서울역,10377,3825
20250925,경부선,남영,11092,11667
20250925,경부선,용산,45129,45292
20250925,경부선,노량진,10255,10463
20250925,경부선,대방,12253,13888
20250925,경부선,영등포,43032,43568
20250925,경부선,신도림,4419,4707
20250925,경부선,신길,9786,8772
20250925,경부선,구로,19096,19467
20250925,경부선,가산디지털단지,20349,23705
20250925,경부선,금천구청,12311,12472
20250925,경부선,석수,9499,8634
20250925,경부선,관악,7924,7638
20250925,경부선,안양,29164,28828
20250925,경부선,명학,10422,10394
20250925,경부선,금정,31875,32620
20250925,경부선,군포,7847,7762
20250925,경부선,의왕,10687,10580
20250925,경부선,성균관대,17761,16973
20250925,경부선,화서,12232,11813
20250925,경부선,수원,40271,42427
20250925,경부선,독산,19504,19957
20250925,경부선,세류,3976,3478
20250925,경부선,병점,17380,17556
20250925,경부선,세마,3690,3622
20250925,경부선,오산대,4352,4230
20250925,경부선,오산,11863,11765
20250925,경부선,진위,1826,1708
20250925,경부선,송탄,4709,4438
20250925,경부선,서정리,8828,8407
20250925,경부선,평택,13836,13877
20250925,경부선,성환,7436,6572
20250925,경부선,직산,1067,1093
20250925,경부선,두정,9734,9932
20250925,경부선,천안,7856,6826
20250925,경부선,당정,7440,7080
20250925,경부선,서동탄,1655,1322
20250925,경부선,광명,3984,3443
20250925,경원선,이촌(국립중앙박물관),4701,3571
20250925,경원선,서빙고,2570,2319
20250925,경원선,한남,4121,4115
20250925,경원선,옥수,68,47
20250925,경원선,응봉,2148,1903
20250925,경원선,왕십리(성동구청),19029,17934
20250925,경원선,청량리(서울시립대입구),18455,18661
20250925,경원선,외대앞,13632,13389
20250925,경원선,신이문,9664,8881
20250925,경원선,석계,8525,9493
20250925,경원선,광운대,10570,10269
20250925,경원선,월계,9238,8617
20250925,경원선,녹천,5075,4319
20250925,경원선,창동,3,0
20250925,경원선,방학,11774,11416
20250925,경원선,도봉,6886,6627
20250925,경원선,도봉산,7983,5344
20250925,경원선,망월사,10871,10717
20250925,경원선,회룡,15359,14802
20250925,경원선,의정부,21408,21606
20250925,경원선,가능,7425,7240
20250925,경원선,녹양,5037,4790
20250925,경원선,양주,8930,8492
20250925,경원선,덕계,7224,6675
20250925,경원선,덕정,7836,7348
20250925,경원선,지행,7224,7413
20250925,경원선,동두천중앙,3651,3561
20250925,경원선,보산,1645,1506
20250925,경원선,동두천,2557,2484
20250925,경원선,소요산,1725,1811
20250925,경원선,청산,188,164
20250925,경원선,전곡,1181,1077
20250925,경원선,연천,1206,1123
20250925,경의선,서울역,4073,5393
20250925,경의선,신촌,1267,1622
20250925,경의선,효창공원앞,3979,4372
20250925,경의선,공덕,4530,3972
20250925,경의선,서강대,2782,2886
20250925,경의선,홍대입구,2066,2456
20250925,경의선,가좌,7004,6640
20250925,경의선,디지털미디어시티,2998,2936
20250925,경의선,수색,3797,3873
20250925,경의선,한국항공대,4173,3733
20250925,경의선,강매,3803,3093
20250925,경의선,행신,8794,8833
20250925,경의선,능곡,5298,4871
20250925,경의선,곡산,665,692
20250925,경의선,백마,8505,8315
20250925,경의선,풍산,7267,6891
20250925,경의선,일산,12207,12076
20250925,경의선,탄현,8768,8263
20250925,경의선,야당,8450,8637
20250925,경의선,운정,7802,7419
20250925,경의선,금릉,5564,5487
20250925,경의선,금촌,7142,6902
20250925,경의선,월롱,2675,2250
20250925,경의선,파주,1615,1325
20250925,경의선,문산,5964,5882
20250925,경의선,임진강,8,4
20250925,경의선,운천,7,3
20250925,경인선,개봉,25301,25028
20250925,경인선,오류동,13351,12393
20250925,경인선,역곡,30632,30527
20250925,경인선,부천,34855,34768
20250925,경인선,송내,29428,29025
20250925,경인선,부평,31061,32492
20250925,경인선,백운,8007,7709
20250925,경인선,동암,16915,16924
20250925,경인선,주안,20614,18544
20250925,경인선,제물포,13185,12702
20250925,경인선,동인천,14937,13838
20250925,경인선,인천,4277,3582
20250925,경인선,구일,8041,8045
20250925,경인선,소사,8774,8300
20250925,경인선,부개,9702,7997
20250925,경인선,간석,6523,6159
20250925,경인선,도원,3875,4002
20250925,경인선,온수(성공회대입구),7398,7056
20250925,경인선,중동,10410,9706
20250925,경인선,도화,4889,4367
20250925,경춘선,신내,3468,3197
20250925,경춘선,갈매,3163,2756
20250925,경춘선,별내,2962,2720
20250925,경춘선,퇴계원,3919,3536
20250925,경춘선,사릉,2530,2529
20250925,경춘선,금곡,1930,1959
20250925,경춘선,평내호평,7628,7348
20250925,경춘선,천마산,1812,1656
20250925,경춘선,마석,4643,4549
20250925,경춘선,대성리,591,535
20250925,경춘선,청평,1812,1801
20250925,경춘선,상천,322,288
20250925,경춘선,가평,2116,2193
20250925,경춘선,굴봉산,118,123
20250925,경춘선,백양리,85,141
20250925,경춘선,강촌,530,562
20250925,경춘선,김유정,356,416
20250925,경춘선,남춘천,3493,3075
20250925,경춘선,춘천,2219,1640
20250925,공항철도 1호선,서울역,14951,12520
20250925,공항철도 1호선,공덕,3642,4537
20250925,공항철도 1호선,홍대입구,14650,14628
20250925,공항철도 1호선,디지털미디어시티,16417,15651
20250925,공항철도 1호선,마곡나루(서울식물원),17945,17441
20250925,공항철도 1호선,김포공항,10857,6238
20250925,공항철도 1호선,계양,10670,10632
20250925,공항철도 1호선,검암,7014,7199
20250925,공항철도 1호선,청라국제도시,8493,8153
20250925,공항철도 1호선,운서,10786,11367
20250925,공항철도 1호선,공항화물청사,2269,2422
20250925,공항철도 1호선,인천공항1터미널,14509,14217
20250925,공항철도 1호선,인천공항2터미널,8357,7010
20250925,공항철도 1호선,영종,4878,5012
20250925,과천선,선바위,9101,7853
20250925,과천선,경마공원,1766,1740
20250925,과천선,대공원,3437,3549
20250925,과천선,과천,6153,5705
20250925,과천선,정부과천청사,15255,16382
20250925,과천선,인덕원,29613,30506
20250925,과천선,평촌,21214,20327
20250925,과천선,범계,31823,31926
20250925,분당선,선릉,15650,23252
20250925,분당선,한티,17671,19065
20250925,분당선,도곡,8606,8952
20250925,분당선,구룡,4314,4108
20250925,분당선,개포동,5054,5203
20250925,분당선,대모산입구,6823,6351
20250925,분당선,수서,19473,20426
20250925,분당선,복정,2,0
20250925,분당선,수원,8620,8090
20250925,분당선,서울숲,14056,14587
20250925,분당선,압구정로데오,22051,24284
20250925,분당선,강남구청,11407,13043
20250925,분당선,선정릉,8869,9194
20250925,분당선,가천대,15230,15157
20250925,분당선,태평,14614,14047
20250925,분당선,모란,21865,22107
20250925,분당선,야탑,29224,31253
20250925,분당선,서현,25736,26241
20250925,분당선,수내,15338,15486
20250925,분당선,정자,21453,22855
20250925,분당선,미금,17204,18044
20250925,분당선,오리,13104,11443
20250925,분당선,이매,6379,5865
20250925,분당선,보정,2988,2683
20250925,분당선,죽전,15849,17675
20250925,분당선,구성,8278,8269
20250925,분당선,신갈,5435,5284
20250925,분당선,기흥,12838,11866
20250925,분당선,상갈,6121,5606
20250925,분당선,청명,5394,5157
20250925,분당선,영통,10293,10476
20250925,분당선,망포,17541,16719
20250925,분당선,매탄권선,6392,6378
20250925,분당선,수원시청,15370,16479
20250925,분당선,매교,6242,6264
20250925,서해선,김포공항,3762,5397
20250925,서해선,원종,5817,5697
20250925,서해선,부천종합운동장,3391,2921
20250925,수인선,고색,6686,6372
20250925,수인선,오목천,5449,4686
20250925,수인선,어천,1905,1887
20250925,수인선,야목,998,705
20250925,수인선,사리,5744,5062
20250925,수인선,달월,88,66
20250925,수인선,월곶,3806,3530
20250925,6호선,대흥(서강대앞),12714,13434
20250925,1호선,서울역,81654,77791
20250925,1호선,시청,32985,33125
20250925,1호선,종각,46086,45547
20250925,1호선,종로3가,29395,26162
20250925,1호선,종로5가,27251,26775
20250925,1호선,동대문,13294,12654
20250925,1호선,신설동,16429,16053
20250925,1호선,제기동,20027,20696
20250925,1호선,청량리(서울시립대입구),27097,27104
20250925,1호선,동묘앞,9985,10159
20250925,2호선,시청,33211,31457
20250925,2호선,을지로입구,58475,60712
20250925,2호선,을지로3가,29124,29766
20250925,2호선,을지로4가,17473,17387
20250925,2호선,동대문역사문화공원(DDP),16948,19515
20250925,2호선,신당,16942,17232
20250925,2호선,상왕십리,16696,16388
20250925,2호선,왕십리(성동구청),18570,17013
20250925,2호선,한양대,17992,19805
20250925,2호선,뚝섬,28382,30192
20250925,2호선,성수,57089,62526
20250925,2호선,건대입구,40373,41458
20250925,2호선,구의(광진구청),31401,30454
20250925,2호선,강변(동서울터미널),29639,26498
20250925,2호선,잠실나루,17673,17206
20250925,2호선,잠실(송파구청),84142,84502
20250925,2호선,잠실새내,27905,27177
20250925,2호선,종합운동장,23276,27107
20250925,2호선,삼성(무역센터),63723,65031
20250925,2호선,선릉,69585,60883
20250925,2호선,역삼,61100,70418
20250925,2호선,강남,92283,90401
20250925,2호선,교대(법원.검찰청),37176,44823
20250925,2호선,서초,25497,25277
20250925,2호선,방배,21942,22555
20250925,2호선,사당,47008,51702
20250925,2호선,낙성대(강감찬),31639,31126
20250925,2호선,서울대입구(관악구청),53697,51301
20250925,2호선,봉천,27946,26080
20250925,2호선,신림,61589,60098
20250925,2호선,신대방,27842,26849
20250925,2호선,구로디지털단지,65153,64890
20250925,2호선,대림(구로구청),26762,27469
20250925,2호선,신도림,53726,51048
20250925,2호선,문래,26998,27432
20250925,2호선,영등포구청,26391,27198
20250925,2호선,당산,21782,25193
20250925,2호선,합정,33989,37723
20250925,2호선,홍대입구,71059,76951
20250925,2호선,신촌,44565,45343
20250925,2호선,이대,21074,23050
20250925,2호선,아현,13443,12480
20250925,2호선,충정로(경기대입구),12262,13008
20250925,2호선,용답,3581,3609
20250925,2호선,신답,2059,2218
20250925,2호선,신설동,3969,3924
20250925,2호선,도림천,1564,1658
20250925,2호선,양천구청,7954,8377
20250925,2호선,신정네거리,11575,11919
20250925,2호선,용두(동대문구청),3242,3162
20250925,3호선,지축,8792,8896
20250925,3호선,구파발,25295,24137
20250925,3호선,연신내,41373,39224
20250925,3호선,불광,19243,20157
20250925,3호선,녹번,17758,16266
20250925,3호선,홍제,21087,19792
20250925,3호선,무악재,4796,4708
20250925,3호선,독립문,9102,9432
20250925,3호선,경복궁(정부서울청사),31435,31718
20250925,3호선,안국,31050,32128
20250925,3호선,종로3가,13379,14931
20250925,3호선,을지로3가,14588,14136
20250925,3호선,충무로,9,0
20250925,3호선,동대입구,15506,17758
20250925,3호선,약수,14583,14097
20250925,3호선,금호,9164,8647
20250925,3호선,옥수,10503,10769
20250925,3호선,압구정,34794,37230
20250925,3호선,신사,30361,32338
20250925,3호선,잠원,8218,7866
20250925,3호선,고속터미널,49941,45672
20250925,3호선,교대(법원.검찰청),21090,12095
20250925,3호선,남부터미널(예술의전당),34703,34901
20250925,3호선,양재(서초구청),44732,47688
20250925,3호선,매봉,15102,14452
20250925,3호선,도곡,7122,6904
20250925,3호선,대치,14782,14862
20250925,3호선,학여울,2860,2851
20250925,3호선,대청,12770,11732
20250925,3호선,일원,13701,13351
20250925,3호선,수서,20747,20934
20250925,3호선,가락시장,10605,10465
20250925,3호선,경찰병원,8615,8626
20250925,3호선,오금,7668,6671
20250925,4호선,불암산,11066,9450
20250925,4호선,상계,22606,21094
20250925,4호선,노원,22929,25546
20250925,4호선,창동,31025,32686
20250925,4호선,쌍문,32885,30663
20250925,4호선,수유(강북구청),39070,38874
20250925,4호선,미아(서울사이버대학),18632,18048
20250925,4호선,미아사거리,29395,28922
20250925,4호선,길음,25769,25799
20250925,4호선,성신여대입구(돈암),26177,24836
20250925,4호선,한성대입구(삼선교),17964,17157
20250925,4호선,혜화,39874,37551
20250925,4호선,동대문,21606,22142
20250925,4호선,동대문역사문화공원(DDP),22060,19477
20250925,4호선,충무로,39897,41064
20250925,4호선,명동,40504,42263
20250925,4호선,회현(남대문시장),32164,33883
20250925,4호선,서울역,14817,25302
20250925,4호선,숙대입구(갈월),18545,18146
20250925,4호선,삼각지(전쟁기념관),7323,8242
20250925,4호선,신용산,23524,25522
20250925,4호선,이촌(국립중앙박물관),9706,10952
20250925,4호선,동작(현충원),2490,2455
20250925,4호선,총신대입구(이수),21647,23400
20250925,4호선,사당,28792,25744
20250925,4호선,남태령,1569,1341
20250925,5호선,방화,7994,7756
20250925,5호선,개화산,7265,6809
20250925,5호선,김포공항,13271,8318
20250925,5호선,송정,7204,6830
20250925,5호선,마곡,17974,18293
20250925,5호선,발산,27291,27902
20250925,5호선,우장산,17489,17368
20250925,5호선,화곡,32195,29731
20250925,5호선,까치산,31275,29958
20250925,5호선,신정(은행정),15720,13005
20250925,5호선,목동,19266,20626
20250925,5호선,오목교(목동운동장앞),23560,25560
20250925,5호선,양평,9757,9692
20250925,5호선,영등포구청,5828,5853
20250925,5호선,영등포시장,13392,13415
20250925,5호선,신길,5628,5902
20250925,5호선,여의도,32921,35754
20250925,5호선,여의나루,15769,17097
20250925,5호선,마포,17457,17816
20250925,5호선,공덕,17385,18023
20250925,5호선,애오개,8057,7787
20250925,5호선,충정로(경기대입구),6047,6228
20250925,5호선,서대문,24092,23959
20250925,5호선,광화문(세종문화회관),39574,42442
20250925,5호선,종로3가,16938,17446
20250925,5호선,을지로4가,8051,7849
20250925,5호선,동대문역사문화공원(DDP),3742,4261
20250925,5호선,청구,4030,3735
20250925,5호선,신금호,7422,7693
20250925,5호선,행당,9280,8248
20250925,5호선,왕십리(성동구청),5172,5789
20250925,5호선,마장,7088,6874
20250925,5호선,답십리,18427,16490
20250925,5호선,장한평,22890,22425
20250925,5호선,군자(능동),13976,15252
20250925,5호선,아차산(어린이대공원후문),17068,16679
20250925,5호선,광나루(장신대),12714,12336
20250925,5호선,천호(풍납토성),21612,21619
20250925,5호선,강동,21326,20557
20250925,5호선,길동,9886,10041
20250925,5호선,굽은다리(강동구민회관앞),11116,10542
20250925,5호선,명일,9408,9288
20250925,5호선,고덕,12105,11865
20250925,5호선,상일동,17198,16092
20250925,5호선,둔촌동,15038,14708
20250925,5호선,올림픽공원(한국체대),5535,4706
20250925,5호선,방이,8487,8824
20250925,5호선,오금,4424,4568
20250925,5호선,개롱,7613,7855
20250925,5호선,거여,11814,11558
20250925,5호선,마천,8423,7436
20250925,5호선,강일,7023,6541
20250925,5호선,미사,20179,20202
20250925,5호선,하남풍산,5360,5253
20250925,5호선,하남시청(덕풍·신장),9614,9031
20250925,5호선,하남검단산,7202,6695
20250925,6호선,응암,20715,20296
20250925,6호선,역촌,4396,5231
20250925,6호선,불광,5446,5147
20250925,6호선,독바위,3053,3247
20250925,6호선,연신내,2,0
20250925,6호선,구산,9526,7464
20250925,6호선,새절(신사),15013,14116
20250925,6호선,증산(명지대앞),10863,10692
20250925,6호선,디지털미디어시티,17324,18642
20250925,6호선,월드컵경기장(성산),6379,6512
20250925,6호선,마포구청,17565,15914
20250925,6호선,망원,17699,19026
20250925,6호선,합정,14808,14648
20250925,6호선,상수,12564,14236
20250925,6호선,광흥창(서강),11852,11161
20250925,수인선,소래포구,6475,5953
20250925,수인선,인천논현,6151,6508
20250925,수인선,호구포,4389,4605
20250925,수인선,남동인더스파크,2623,3069
20250925,수인선,원인재,4951,5139
20250925,수인선,연수,5222,5132
20250925,수인선,송도,2886,2566
20250925,수인선,인하대,9347,8631
20250925,수인선,숭의,5175,4770
20250925,수인선,신포,2057,2061
20250925,수인선,인천,1129,1674
20250925,신림선,샛강,3714,4257
20250925,신림선,대방,3894,3025
20250925,신림선,서울지방병무청,3793,4086
20250925,신림선,보라매,5346,4857
20250925,신림선,보라매공원,3049,3492
20250925,신림선,보라매병원,10196,10684
20250925,신림선,당곡,5749,5489
20250925,신림선,신림,2660,3158
20250925,신림선,서원,4177,3581
20250925,신림선,서울대벤처타운,11432,10233
20250925,신림선,관악산(서울대),3632,3503
20250925,안산선,산본,18362,19371
20250925,안산선,대야미,5704,5052
20250925,안산선,반월,4927,4863
20250925,안산선,상록수,17070,17251
20250925,안산선,한대앞,11459,11512
20250925,안산선,중앙,20397,21171
20250925,안산선,고잔,10456,9965
20250925,안산선,초지,6170,6138
20250925,안산선,안산,12234,11393
20250925,안산선,신길온천,2330,2093
20250925,안산선,정왕,11771,11648
20250925,안산선,오이도,8863,8895
20250925,안산선,수리산,4714,3844
20250925,우이신설선,북한산우이,3088,2841
20250925,우이신설선,솔밭공원,3145,2994
20250925,우이신설선,4.19민주묘지,5039,4872
20250925,우이신설선,가오리,5157,5184
20250925,우이신설선,화계,4256,4052
20250925,우이신설선,삼양,2868,3056
20250925,우이신설선,삼양사거리,3093,2926
20250925,우이신설선,솔샘,6862,6493
20250925,우이신설선,북한산보국문,7547,7075
20250925,우이신설선,정릉,5688,5157
20250925,우이신설선,성신여대입구(돈암),4370,4438
20250925,우이신설선,보문,2080,2062
20250925,우이신설선,신설동,2934,2788
20250925,일산선,원흥,13109,12429
20250925,일산선,지축,1,0
20250925,일산선,삼송,22480,21650
20250925,일산선,원당,13420,12921
20250925,일산선,화정,19329,19912
20250925,일산선,대곡,12105,10684
20250925,일산선,백석,11628,12030
20250925,일산선,마두,9172,9261
20250925,일산선,정발산,8044,8230
20250925,일산선,주엽,10321,10198
20250925,일산선,대화,12909,10434
20250925,장항선,봉명,1495,1475
20250925,장항선,쌍용(나사렛대),3437,3151
20250925,장항선,아산,4975,4470
20250925,장항선,탕정,2456,2070
20250925,장항선,배방,1450,1359
20250925,장항선,온양온천,4493,4593
20250925,장항선,신창(순천향대),3673,2842
20250925,중앙선,회기,33525,31560
20250925,중앙선,중랑,6322,5961
20250925,중앙선,상봉,6583,6485
20250925,중앙선,망우,8784,8440
20250925,중앙선,양원,3768,3684
20250925,중앙선,구리,8799,9258
20250925,중앙선,도농,11039,10000
20250925,중앙선,양정,634,542
20250925,중앙선,덕소,6411,6220
20250925,중앙선,도심,3293,2608
20250925,중앙선,팔당,873,899
20250925,중앙선,운길산,697,696
20250925,중앙선,양수,1923,1996
20250925,중앙선,신원,253,233
20250925,중앙선,국수,793,782
20250925,중앙선,아신,675,671
20250925,중앙선,오빈,370,346
20250925,중앙선,양평,3465,3529
20250925,중앙선,원덕,420,399
20250925,중앙선,용문,3578,3554
20250925,중앙선,지평,66,81
20250926,경강선,이천,3479,3875
20250926,9호선,신목동,5546,4893
20250926,9호선,선유도,11108,10252
20250926,9호선,당산,22570,21944
20250926,9호선,국회의사당,21051,21584
20250926,9호선,여의도,36638,35215
20250926,9호선,샛강,7991,7883
20250926,9호선,노량진,31917,31600
20250926,9호선,노들,7248,6099
20250926,9호선,흑석(중앙대입구),12296,12270
20250926,9호선,동작(현충원),2407,1978
20250926,9호선,구반포,2481,2179
20250926,9호선,신반포,5991,5946
20250926,9호선,고속터미널,19857,25678
20250926,9호선,사평,5070,4858
20250926,9호선,신논현,38796,40128
20250926,9호선2~3단계,언주,13925,13628
20250926,9호선2~3단계,선정릉,11994,12919
20250926,9호선2~3단계,삼성중앙,9739,10067
20250926,9호선2~3단계,봉은사,26259,27493
20250926,9호선2~3단계,종합운동장,6194,6407
20250926,9호선2~3단계,삼전,9742,9067
20250926,9호선2~3단계,석촌고분,8585,8284
20250926,9호선2~3단계,석촌,11309,10395
20250926,9호선2~3단계,송파나루,7033,7534
20250926,9호선2~3단계,한성백제,4036,3609
20250926,9호선2~3단계,올림픽공원(한국체대),12563,12544
20250926,9호선2~3단계,둔촌오륜,5295,4941
20250926,9호선2~3단계,중앙보훈병원,15439,13268
20250926,경강선,판교,6786,6612
20250926,경강선,이매,1243,1088
20250926,경강선,삼동,2761,2424
20250926,경강선,경기광주,9568,8930
20250926,경강선,초월,4436,3956
20250926,경강선,곤지암,2649,2517
20250926,경강선,신둔도예촌,1926,1702
20250926,경강선,부발,3290,2845
20250926,경강선,세종대왕릉,408,422
20250926,경강선,여주,3640,3666
20250926,경강선,성남,1517,1288
20250926,경부선,서울역,13332,5557
20250926,경부선,남영,11553,12085
20250926,경부선,용산,55544,56168
20250926,경부선,노량진,11453,11610
20250926,경부선,대방,11943,13482
20250926,경부선,영등포,48521,50452
20250926,경부선,신도림,4237,4727
20250926,경부선,신길,9995,8813
20250926,경부선,구로,19221,19685
20250926,경부선,가산디지털단지,19971,23091
20250926,경부선,금천구청,12380,12767
20250926,경부선,석수,9666,8537
20250926,경부선,관악,8123,7762
20250926,경부선,안양,28530,28164
20250926,경부선,명학,9833,9597
20250926,경부선,금정,32787,33346
20250926,경부선,군포,7984,7857
20250926,경부선,의왕,10832,10377
20250926,경부선,성균관대,19450,18259
20250926,경부선,화서,12954,12757
20250926,경부선,수원,45009,48885
20250926,경부선,독산,19826,19404
20250926,경부선,세류,4344,3824
20250926,경부선,병점,18325,18207
20250926,경부선,세마,3911,3728
20250926,경부선,오산대,4572,4401
20250926,경부선,오산,12662,12381
20250926,경부선,진위,2111,1818
20250926,경부선,송탄,5281,4994
20250926,경부선,서정리,10189,9000
20250926,경부선,평택지제,5054,4969
20250926,경부선,평택,15714,14935
20250926,경부선,성환,5780,5078
20250926,경부선,직산,1281,1195
20250926,경부선,두정,10469,9041
20250926,경부선,천안,8220,7785
20250926,경부선,당정,7545,6870
20250926,경부선,서동탄,1727,1444
20250926,경부선,광명,4468,3991
20250926,경원선,이촌(국립중앙박물관),5182,3834
20250926,경원선,서빙고,2758,2502
20250926,경원선,한남,4432,4402
20250926,경원선,옥수,65,31
20250926,경원선,응봉,2263,1889
20250926,경원선,왕십리(성동구청),21539,20499
20250926,경원선,청량리(서울시립대입구),20651,21048
20250926,경원선,외대앞,13476,12886
20250926,경원선,신이문,9648,8960
20250926,경원선,석계,8668,9646
20250926,경원선,광운대,10244,9539
20250926,경원선,월계,8694,7918
20250926,경원선,녹천,5119,4285
20250926,경원선,방학,11756,11415
20250926,경원선,도봉,7096,6748
20250926,경원선,도봉산,8036,5355
20250926,경원선,망월사,9622,9416
20250926,경원선,회룡,15801,15218
20250926,경원선,의정부,22278,23134
20250926,경원선,가능,7905,7464
20250926,경원선,녹양,5241,4955
20250926,경원선,양주,9956,9784
20250926,경원선,덕계,7204,6600
20250926,경원선,덕정,7981,7527
20250926,경원선,지행,7668,7861
20250926,경원선,동두천중앙,3606,3388
20250926,경원선,보산,1960,1618
20250926,경원선,동두천,2459,2365
20250926,경원선,소요산,2122,2164
20250926,경원선,청산,184,172
20250926,경원선,전곡,1554,1570
20250926,경원선,연천,1425,1597
20250926,경의선,서울역,4033,5386
20250926,경의선,신촌,1256,1626
20250926,경의선,효창공원앞,3788,4177
20250926,경의선,공덕,4898,4043
20250926,경의선,서강대,2781,2826
20250926,경의선,홍대입구,2782,3157
20250926,경의선,가좌,7062,6691
20250926,경의선,디지털미디어시티,3239,3135
20250926,경의선,수색,3786,3772
20250926,경의선,한국항공대,3517,3183
20250926,경의선,강매,3808,3178
20250926,경의선,행신,9250,9101
20250926,경의선,능곡,5351,4979
20250926,경의선,곡산,701,740
20250926,경의선,백마,8977,8908
20250926,경의선,풍산,7344,7186
20250926,경의선,일산,12307,12312
20250926,경의선,탄현,8533,8331
20250926,경의선,야당,8891,9230
20250926,경의선,운정,7982,7212
20250926,경의선,금릉,5641,5584
20250926,경의선,금촌,7945,7852
20250926,경의선,월롱,2670,1982
20250926,경의선,파주,1473,1101
20250926,경의선,문산,6614,6701
20250926,경의선,임진강,9,4
20250926,경의선,운천,8,5
20250926,경인선,개봉,26324,25892
20250926,경인선,오류동,13342,12196
20250926,경인선,역곡,30329,30023
20250926,경인선,부천,36272,36687
20250926,경인선,송내,29896,29683
20250926,경인선,부평,33132,36411
20250926,경인선,백운,8174,7724
20250926,경인선,동암,17566,17677
20250926,경인선,주안,21434,18823
20250926,경인선,제물포,13488,12894
20250926,경인선,동인천,15612,14341
20250926,경인선,인천,4902,4042
20250926,경인선,구일,8803,8981
20250926,경인선,소사,8752,8284
20250926,경인선,부개,9670,8900
20250926,경인선,간석,6722,6413
20250926,경인선,도원,3845,3993
20250926,경인선,온수(성공회대입구),7514,6926
20250926,경인선,중동,10368,9741
20250926,경인선,도화,5076,4702
20250926,경춘선,신내,3331,3169
20250926,경춘선,갈매,3266,2930
20250926,경춘선,별내,3075,2818
20250926,경춘선,퇴계원,4041,3696
20250926,경춘선,사릉,2536,2499
20250926,경춘선,금곡,1996,1952
20250926,경춘선,평내호평,7476,7473
20250926,경춘선,천마산,1885,1764
20250926,경춘선,마석,4802,4744
20250926,경춘선,대성리,608,1952
20250926,경춘선,청평,2131,2413
20250926,경춘선,상천,368,412
20250926,경춘선,가평,2442,2570
20250926,경춘선,굴봉산,161,164
20250926,8호선,산성,7164,7238
20250926,1호선,서울역,92015,86931
20250926,1호선,시청,34664,36213
20250926,1호선,종각,46991,46540
20250926,1호선,종로3가,31169,28413
20250926,1호선,종로5가,28220,28113
20250926,1호선,동대문,13571,12301
20250926,1호선,신설동,17101,16263
20250926,1호선,제기동,20450,21099
20250926,1호선,청량리(서울시립대입구),28153,28308
20250926,1호선,동묘앞,10603,10794
20250926,2호선,시청,33642,32594
20250926,2호선,을지로입구,59403,60856
20250926,2호선,을지로3가,31119,31696
20250926,2호선,을지로4가,17937,17931
20250926,2호선,동대문역사문화공원(DDP),17416,19842
20250926,2호선,신당,17689,18124
20250926,2호선,상왕십리,16910,16411
20250926,2호선,왕십리(성동구청),20184,18629
20250926,2호선,한양대,16214,17305
20250926,2호선,뚝섬,30295,31925
20250926,2호선,성수,60930,66573
20250926,2호선,건대입구,44819,46681
20250926,2호선,구의(광진구청),32207,31161
20250926,2호선,강변(동서울터미널),33734,31135
20250926,2호선,잠실나루,17756,16889
20250926,2호선,잠실(송파구청),90623,90861
20250926,2호선,잠실새내,29214,28699
20250926,2호선,종합운동장,19855,22544
20250926,2호선,삼성(무역센터),64640,65302
20250926,2호선,선릉,67831,59522
20250926,2호선,역삼,59185,66931
20250926,2호선,강남,97311,96986
20250926,2호선,교대(법원.검찰청),37886,46055
20250926,2호선,서초,25362,24454
20250926,2호선,방배,20582,20979
20250926,2호선,사당,50718,56594
20250926,2호선,낙성대(강감찬),32840,30612
20250926,2호선,서울대입구(관악구청),55817,52461
20250926,2호선,봉천,28564,26351
20250926,2호선,신림,63484,62411
20250926,2호선,신대방,28647,26872
20250926,2호선,구로디지털단지,66400,65729
20250926,2호선,대림(구로구청),27284,27761
20250926,2호선,신도림,55204,53982
20250926,2호선,문래,27540,28869
